51	19	17	80	RED
53	18	17	78	RED
54	18	17	80	RED
55	17	17	79	RED
50	17	16	73	RED
39	14	13	58	RED
35	13	12	54	RED
35	13	12	57	RED
39	14	13	62	RED
41	15	14	64	RED
44	16	15	70	RED
50	17	17	79	RED
56	18	18	85	RED
61	20	20	93	RED
62	20	19	92	RED
62	20	20	94	RED
68	22	22	109	RED
82	25	26	125	RED
89	26	28	133	RED
105	33	34	159	RED
114	33	34	161	RED
106	30	31	148	RED
109	32	34	169	RED
116	31	33	148	RED
100	27	28	133	RED
97	27	28	132	RED
95	28	29	137	RED
102	29	31	145	RED
118	33	35	176	RED
143	39	42	197	RED
122	32	34	161	RED
100	27	28	124	RED
81	24	24	114	RED
79	24	24	114	RED
80	24	24	116	RED
77	23	23	106	RED
71	22	22	100	RED
64	20	19	92	RED
58	19	18	83	RED
58	19	19	89	RED
61	20	20	95	RED
67	22	22	101	RED
71	22	22	105	RED
69	21	21	96	RED
66	21	21	98	RED
70	22	23	107	RED
68	21	21	92	RED
63	20	20	94	RED
72	22	23	107	RED
72	22	22	102	RED
72	22	23	106	RED
74	24	24	118	RED
83	26	26	126	RED
87	26	25	120	RED
78	24	24	111	RED
78	24	25	117	RED
96	29	31	146	RED
116	34	39	181	RED
160	48	50	232	RED
162	45	48	215	RED
145	40	42	196	RED
111	33	34	149	RED
84	24	24	112	RED
67	20	20	93	RED
59	19	18	86	RED
52	18	17	78	RED
50	17	16	75	RED
46	16	15	66	RED
41	15	14	63	RED
42	15	14	65	RED
45	16	15	72	RED
62	19	19	92	RED
61	19	18	85	RED
56	18	17	81	RED
55	18	18	84	RED
59	19	19	90	RED
65	21	21	99	RED
70	22	22	105	RED
71	23	22	105	RED
69	22	22	103	RED
72	23	23	108	RED
78	24	24	116	RED
84	26	26	125	RED
90	28	28	132	RED
91	28	28	134	RED
97	29	30	138	RED
90	28	28	128	RED
85	26	25	119	RED
78	24	24	111	RED
66	21	21	95	RED
60	19	18	86	RED
53	17	16	77	RED
53	18	17	81	RED
57	19	18	87	RED
58	19	19	87	RED
58	19	18	87	RED
56	19	18	84	RED
53	18	17	79	RED
49	16	15	70	RED
40	15	13	57	RED
30	13	11	50	RED
26	13	10	45	RED
24	13	10	44	RED
22	13	10	43	RED
22	13	10	43	RED
23	13	10	44	RED
29	13	11	51	RED
34	14	12	56	RED
39	15	14	64	RED
47	17	16	82	RED
68	21	23	109	RED
95	28	32	154	RED
133	41	44	205	RED
169	52	55	278	RED
216	67	72	367	RED
335	96	129	590	RED
657	204	217	937	RED
539	115	124	393	RED
141	40	32	150	RED
66	18	17	82	RED
43	15	13	62	RED
35	14	12	54	RED
30	13	11	49	RED
26	13	10	46	RED
23	13	10	43	RED
22	13	10	43	RED
21	13	10	42	RED
21	13	10	42	RED
21	13	10	42	RED
22	13	10	43	RED
24	13	10	45	RED
26	13	11	49	RED
30	13	11	53	RED
34	14	12	58	RED
42	15	14	66	RED
46	16	15	73	RED
55	18	17	88	RED
68	21	22	105	RED
85	25	27	130	RED
108	34	35	186	RED
172	48	59	274	RED
196	44	47	220	RED
61	19	15	74	RED
38	14	12	54	RED
31	13	11	48	RED
25	13	10	44	RED
22	13	10	42	RED
21	13	10	41	RED
20	13	10	41	RED
19	14	10	41	RED
19	14	10	41	RED
18	14	10	41	RED
18	14	10	41	RED
18	14	10	40	RED
19	13	10	40	RED
20	13	10	41	RED
22	13	10	42	RED
24	13	10	45	RED
30	13	12	53	RED
36	14	13	61	RED
42	16	14	71	RED
53	18	17	83	RED
62	20	20	98	RED
81	26	27	128	RED
110	31	34	162	RED
119	34	35	166	RED
104	27	28	118	RED
66	20	18	88	RED
49	17	15	69	RED
39	14	12	58	RED
31	13	11	50	RED
27	13	10	46	RED
25	13	10	44	RED
23	13	10	43	RED
23	13	10	44	RED
24	13	10	45	RED
26	13	11	48	RED
29	13	11	51	RED
33	14	12	56	RED
38	14	13	61	RED
41	15	14	67	RED
44	16	14	68	RED
43	15	14	65	RED
39	15	13	62	RED
42	15	14	65	RED
41	15	14	64	RED
42	15	14	67	RED
48	16	16	74	RED
54	18	17	81	RED
55	18	17	83	RED
56	18	18	85	RED
60	19	19	89	RED
65	20	21	99	RED
67	21	20	97	RED
54	17	16	77	RED
47	16	15	70	RED
46	16	15	72	RED
49	16	15	74	RED
50	16	16	76	RED
56	18	18	86	RED
65	20	21	98	RED
78	23	25	119	RED
87	25	26	127	RED
90	26	27	129	RED
86	25	26	119	RED
77	23	22	107	RED
64	20	20	90	RED
57	17	17	72	RED
41	15	13	61	RED
35	13	12	55	RED
33	13	11	53	RED
32	13	11	51	RED
34	13	11	54	RED
35	13	12	54	RED
34	13	11	52	RED
31	13	11	52	RED
34	14	13	60	RED
39	16	14	64	RED
45	17	16	73	RED
50	17	16	77	RED
49	17	16	73	RED
45	16	15	70	RED
46	17	15	72	RED
46	16	15	71	RED
49	17	16	79	RED
52	18	17	79	RED
52	18	17	76	RED
45	15	14	65	RED
40	14	13	60	RED
36	13	12	56	RED
37	13	12	56	RED
36	13	12	56	RED
39	14	13	62	RED
44	17	15	72	RED
47	17	15	71	RED
43	16	14	67	RED
40	15	14	63	RED
40	15	14	64	RED
42	16	14	70	RED
51	18	17	80	RED
52	17	16	77	RED
50	17	15	73	RED
43	15	14	64	RED
39	15	13	61	RED
38	14	13	59	RED
40	14	13	62	RED
44	14	14	67	RED
51	17	17	81	RED
69	22	22	103	RED
71	22	21	102	RED
71	22	22	109	RED
85	26	29	138	RED
148	46	49	223	RED
152	43	46	202	RED
132	40	37	169	RED
80	24	22	104	RED
65	21	20	92	RED
61	20	19	90	RED
62	20	20	96	RED
70	22	22	106	RED
84	27	28	141	RED
99	30	31	142	RED
102	31	31	143	RED
79	20	20	88	RED
56	18	17	78	RED
52	18	16	77	RED
54	18	17	82	RED
61	19	18	92	RED
68	21	22	105	RED
82	26	26	116	RED
74	20	20	85	RED
48	15	14	67	RED
44	14	14	69	RED
54	17	17	90	RED
77	25	26	124	RED
87	26	27	111	RED
54	18	17	76	RED
49	17	15	73	RED
48	17	16	74	RED
48	17	16	73	RED
41	16	14	61	RED
36	14	13	58	RED
37	14	13	59	RED
39	14	13	63	RED
39	15	13	61	RED
34	14	12	54	RED
30	13	11	52	RED
37	15	14	63	RED
45	16	15	71	RED
48	16	15	72	RED
46	16	15	70	RED
44	15	14	69	RED
47	17	17	79	RED
52	18	17	80	RED
55	19	18	84	RED
56	18	18	79	RED
49	16	15	73	RED
48	16	16	75	RED
53	18	17	85	RED
64	22	22	101	RED
70	23	23	107	RED
79	26	26	117	RED
59	19	17	82	RED
59	19	21	99	RED
105	40	42	187	RED
111	28	29	134	RED
67	19	18	86	RED
50	17	15	72	RED
49	16	15	78	RED
56	17	17	85	RED
61	19	19	89	RED
59	19	18	84	RED
53	16	15	67	RED
41	14	13	60	RED
37	13	12	54	RED
33	13	11	51	RED
32	14	12	53	RED
32	14	12	55	RED
36	14	13	58	RED
36	15	13	59	RED
35	15	12	55	RED
32	14	12	53	RED
30	12	11	50	RED
32	12	11	52	RED
31	12	11	50	RED
35	14	13	62	RED
42	16	15	68	RED
46	17	15	70	RED
44	16	14	67	RED
43	16	14	70	RED
49	16	15	73	RED
45	16	15	68	RED
45	16	15	73	RED
53	18	18	85	RED
63	21	20	90	RED
52	17	16	76	RED
53	18	18	84	RED
63	22	21	98	RED
59	20	20	91	RED
60	21	20	90	RED
58	19	18	86	RED
53	17	16	77	RED
51	16	16	79	RED
58	20	20	96	RED
60	19	19	87	RED
54	19	17	79	RED
46	15	15	68	RED
45	15	15	74	RED
63	20	20	109	RED
98	29	34	155	RED
115	35	37	176	RED
120	39	39	172	RED
93	28	25	121	RED
65	21	20	93	RED
66	21	20	96	RED
73	28	28	124	RED
120	36	41	192	RED
128	42	41	185	RED
84	24	23	105	RED
69	21	21	101	RED
66	20	19	93	RED
61	20	21	99	RED
79	24	25	114	RED
73	23	20	95	RED
54	16	16	76	RED
47	16	15	72	RED
51	17	17	79	RED
53	18	18	79	RED
49	18	16	71	RED
37	14	12	53	RED
29	11	10	45	RED
27	12	10	46	RED
30	13	11	51	RED
36	14	13	59	RED
39	15	13	61	RED
35	14	12	55	RED
31	14	12	53	RED
31	15	12	54	RED
30	14	12	52	RED
30	14	12	52	RED
33	13	12	53	RED
35	13	12	57	RED
43	15	15	70	RED
59	19	18	92	RED
65	20	20	112	RED
84	29	30	135	RED
89	27	28	120	RED
81	25	27	122	RED
98	30	32	147	RED
71	22	22	96	RED
65	21	20	116	RED
114	34	41	188	RED
143	42	44	208	RED
141	42	43	182	RED
87	27	24	114	RED
72	22	22	109	RED
76	24	23	107	RED
68	21	20	90	RED
56	18	17	84	RED
57	18	18	79	RED
52	17	16	77	RED
53	17	17	81	RED
57	18	18	83	RED
58	18	18	86	RED
61	19	20	92	RED
78	23	27	125	RED
109	33	35	162	RED
109	33	32	149	RED
90	29	28	127	RED
69	23	21	97	RED
57	19	18	81	RED
53	17	16	77	RED
53	16	16	76	RED
49	16	16	70	RED
44	15	14	65	RED
35	14	13	55	RED
32	13	12	52	RED
32	12	11	50	RED
31	12	11	51	RED
36	13	13	59	RED
42	14	15	68	RED
51	17	17	77	RED
49	17	16	69	RED
42	16	14	61	RED
34	15	12	55	RED
31	14	12	52	RED
28	14	11	49	RED
25	14	11	44	RED
24	13	10	45	RED
25	13	10	46	RED
31	13	12	55	RED
38	16	14	68	RED
42	16	15	71	RED
50	17	18	83	RED
63	22	22	101	RED
73	23	24	102	RED
60	18	17	83	RED
51	16	15	77	RED
54	18	17	86	RED
60	19	19	87	RED
58	18	18	85	RED
52	16	15	75	RED
56	18	18	87	RED
75	24	25	113	RED
85	27	29	131	RED
100	34	34	154	RED
94	27	27	130	RED
94	27	29	139	RED
99	29	29	133	RED
73	25	24	115	RED
74	26	25	99	RED
51	20	17	75	RED
41	17	14	62	RED
42	17	15	67	RED
44	17	15	70	RED
45	17	15	68	RED
42	17	15	67	RED
40	18	15	68	RED
41	18	15	69	RED
39	18	15	66	RED
41	18	16	70	RED
42	18	15	68	RED
46	18	16	75	RED
51	16	15	75	RED
50	17	16	74	RED
46	17	15	70	RED
44	17	15	68	RED
42	17	15	67	RED
39	17	14	64	RED
37	16	14	61	RED
36	16	13	60	RED
36	16	13	60	RED
36	16	13	61	RED
36	16	13	60	RED
36	16	13	60	RED
37	16	13	61	RED
37	15	13	60	RED
36	15	13	58	RED
36	15	13	59	RED
37	15	13	60	RED
37	15	13	58	RED
36	15	13	61	RED
38	15	14	64	RED
44	16	15	68	RED
45	16	15	70	RED
49	18	17	81	RED
54	18	17	80	RED
49	17	16	71	RED
46	15	14	68	RED
47	16	15	69	RED
39	15	14	60	RED
37	14	13	59	RED
37	12	11	57	RED
41	14	14	68	RED
50	16	16	74	RED
52	17	16	80	RED
66	20	23	104	RED
71	22	20	90	RED
46	16	14	68	RED
43	16	14	68	RED
48	16	16	74	RED
55	19	18	84	RED
63	23	22	101	RED
75	25	24	113	RED
71	21	21	100	RED
56	19	18	86	RED
54	22	19	84	RED
48	27	20	81	RED
40	22	16	68	RED
38	16	14	61	RED
41	15	14	67	RED
48	16	16	72	RED
47	16	15	67	RED
39	14	13	55	RED
30	12	10	46	RED
26	11	10	43	RED
27	12	10	44	RED
26	12	10	42	RED
24	12	10	42	RED
24	13	10	44	RED
26	14	11	50	RED
33	15	13	58	RED
33	16	13	57	RED
33	16	13	56	RED
32	15	12	55	RED
31	15	12	54	RED
31	15	12	54	RED
30	15	12	51	RED
27	14	11	48	RED
26	14	11	47	RED
25	14	11	46	RED
24	14	11	46	RED
24	14	11	46	RED
23	15	11	46	RED
24	15	12	48	RED
26	15	12	50	RED
28	16	12	52	RED
28	16	12	52	RED
27	16	12	53	RED
27	17	13	53	RED
27	16	12	52	RED
26	16	12	51	RED
28	17	13	55	RED
28	17	13	54	RED
26	16	12	52	RED
29	17	13	56	RED
31	18	14	58	RED
28	17	13	54	RED
29	16	13	55	RED
30	16	13	56	RED
34	17	14	62	RED
37	18	15	70	RED
53	20	19	90	RED
67	23	23	110	RED
106	32	34	167	RED
147	42	52	251	RED
212	68	67	327	RED
142	39	30	146	RED
63	20	16	79	RED
39	16	13	59	RED
30	15	12	52	RED
27	16	12	52	RED
28	16	13	54	RED
31	17	13	59	RED
36	17	14	66	RED
45	18	16	84	RED
68	23	22	116	RED
90	27	26	142	RED
120	34	38	187	RED
139	37	39	176	RED
108	26	26	109	RED
52	18	15	70	RED
34	15	12	54	RED
29	14	11	51	RED
27	14	11	48	RED
23	14	11	45	RED
21	14	11	43	RED
20	15	11	43	RED
20	15	11	43	RED
20	14	10	43	RED
22	14	11	47	RED
30	14	12	55	RED
40	16	14	66	RED
52	18	16	83	RED
61	20	19	96	RED
68	22	21	113	RED
87	26	27	133	RED
110	34	35	174	RED
140	41	43	225	RED
185	52	57	279	RED
166	44	44	176	RED
98	23	23	94	RED
47	16	14	64	RED
33	14	11	52	RED
26	13	10	46	RED
21	13	10	42	RED
20	14	10	41	RED
19	14	10	41	RED
19	14	10	42	RED
19	15	11	43	RED
19	15	10	43	RED
21	15	11	45	RED
23	15	11	47	RED
25	15	11	50	RED
31	15	12	57	RED
38	16	14	66	RED
46	17	16	75	RED
60	20	20	96	RED
76	25	24	119	RED
93	27	28	138	RED
111	32	34	167	RED
128	38	39	196	RED
139	38	38	169	RED
87	25	21	106	RED
53	17	15	66	RED
38	14	12	54	RED
28	14	11	47	RED
23	14	10	44	RED
22	14	10	43	RED
21	14	10	43	RED
20	14	10	43	RED
20	14	10	43	RED
20	14	10	43	RED
20	14	10	43	RED
22	14	11	45	RED
24	14	11	48	RED
28	15	12	56	RED
36	16	14	68	RED
51	18	17	83	RED
65	22	21	110	RED
81	25	25	133	RED
104	30	32	156	RED
137	44	44	214	RED
154	49	48	233	RED
154	48	44	216	RED
116	29	29	123	RED
73	19	19	81	RED
42	15	13	60	RED
30	14	11	50	RED
25	14	11	46	RED
23	14	10	44	RED
21	14	10	43	RED
20	14	11	43	RED
20	15	11	43	RED
20	15	11	43	RED
21	14	11	44	RED
22	14	11	46	RED
25	14	11	49	RED
28	15	12	52	RED
36	15	13	63	RED
47	17	16	81	RED
63	20	19	101	RED
82	24	26	127	RED
94	28	28	145	RED
105	32	32	159	RED
115	33	34	163	RED
97	25	25	121	RED
68	20	19	86	RED
51	19	16	76	RED
41	17	14	65	RED
39	14	13	56	RED
31	13	11	49	RED
26	12	9	42	RED
23	11	9	40	RED
22	11	9	39	RED
20	11	9	37	RED
20	11	9	39	RED
23	11	9	42	RED
27	12	11	50	RED
34	14	12	58	RED
45	15	15	73	RED
58	20	20	106	RED
83	28	29	153	RED
148	42	44	264	RED
269	77	82	415	RED
302	84	90	386	RED
198	56	47	222	RED
79	23	24	95	RED
49	16	15	67	RED
37	13	12	54	RED
30	12	10	47	RED
26	11	10	43	RED
24	11	9	41	RED
22	11	9	39	RED
20	11	9	37	RED
19	11	9	36	RED
19	11	9	37	RED
21	11	9	38	RED
23	11	9	42	RED
29	12	11	50	RED
34	13	12	55	RED
39	14	13	62	RED
48	15	16	75	RED
58	18	19	92	RED
75	24	24	117	RED
107	30	36	169	RED
146	41	47	222	RED
181	56	60	317	RED
262	74	81	376	RED
215	60	53	249	RED
95	28	24	116	RED
64	18	17	77	RED
44	15	13	62	RED
35	13	11	52	RED
30	11	10	45	RED
26	11	9	42	RED
23	11	9	39	RED
21	11	9	38	RED
21	11	9	39	RED
23	11	9	41	RED
26	11	10	45	RED
30	12	11	50	RED
35	13	12	58	RED
43	14	14	68	RED
51	16	16	78	RED
61	20	20	105	RED
86	25	28	131	RED
107	30	32	160	RED
127	36	41	192	RED
157	50	54	279	RED
210	63	67	310	RED
197	57	53	245	RED
120	28	30	117	RED
67	17	17	72	RED
39	13	12	56	RED
28	11	10	44	RED
23	11	9	40	RED
21	11	9	38	RED
21	11	9	38	RED
21	11	9	38	RED
22	11	9	40	RED
25	11	10	43	RED
28	11	10	48	RED
33	13	12	55	RED
41	14	14	66	RED
48	15	16	75	RED
59	19	20	102	RED
87	28	29	138	RED
117	34	39	182	RED
152	46	49	236	RED
165	45	49	226	RED
140	35	37	173	RED
73	22	19	94	RED
50	16	15	70	RED
44	15	14	63	RED
41	14	13	61	RED
37	14	12	56	RED
33	13	11	52	RED
30	13	11	47	RED
26	13	10	45	RED
24	13	10	44	RED
23	13	10	44	RED
24	12	10	45	RED
27	12	11	48	RED
33	13	12	57	RED
45	15	15	72	RED
59	18	20	97	RED
81	24	28	130	RED
124	36	43	201	RED
200	58	73	335	RED
265	72	76	349	RED
152	44	41	190	RED
103	30	27	125	RED
61	18	17	69	RED
35	15	12	55	RED
29	14	11	50	RED
26	14	11	47	RED
24	14	11	46	RED
24	14	11	46	RED
26	14	11	48	RED
29	14	12	53	RED
35	15	13	61	RED
45	17	16	76	RED
62	21	22	101	RED
85	27	27	138	RED
114	35	40	184	RED
152	50	53	265	RED
207	61	64	289	RED
144	35	36	166	RED
65	21	18	84	RED
45	17	14	65	RED
36	15	12	56	RED
30	15	12	51	RED
27	15	11	48	RED
25	15	11	47	RED
23	15	11	46	RED
22	15	11	46	RED
22	15	11	45	RED
23	15	11	46	RED
25	15	11	48	RED
28	15	12	53	RED
36	16	14	63	RED
44	18	16	76	RED
60	21	21	97	RED
81	26	26	130	RED
99	33	34	178	RED
162	47	55	256	RED
151	44	46	181	RED
82	26	22	101	RED
50	17	15	67	RED
37	16	13	59	RED
33	15	12	54	RED
29	15	12	51	RED
27	14	11	48	RED
26	14	11	47	RED
27	14	11	49	RED
31	15	12	55	RED
35	15	13	60	RED
41	16	15	70	RED
56	20	20	94	RED
76	25	24	126	RED
112	34	38	177	RED
166	49	60	276	RED
248	73	83	376	RED
251	68	72	294	RED
139	41	34	159	RED
70	23	19	87	RED
41	16	14	59	RED
32	15	12	53	RED
28	14	11	49	RED
26	14	11	47	RED
25	14	11	46	RED
24	14	11	45	RED
24	14	11	47	RED
27	14	11	50	RED
30	14	12	54	RED
36	15	14	63	RED
44	17	16	78	RED
53	19	18	89	RED
68	22	23	110	RED
91	30	31	155	RED
117	37	39	199	RED
169	48	58	267	RED
233	72	77	357	RED
263	76	81	372	RED
224	55	59	225	RED
106	32	28	129	RED
65	22	21	86	RED
45	17	15	66	RED
36	15	13	56	RED
31	15	12	52	RED
27	15	12	50	RED
26	14	11	48	RED
25	14	11	49	RED
27	14	12	51	RED
33	15	13	59	RED
40	16	15	68	RED
49	19	17	85	RED
62	21	21	99	RED
76	24	26	121	RED
95	29	32	147	RED
130	39	45	209	RED
181	53	60	276	RED
183	48	51	201	RED
98	25	25	118	RED
59	19	17	74	RED
40	16	14	64	RED
37	16	14	61	RED
36	16	13	59	RED
33	15	12	55	RED
28	14	11	49	RED
25	14	11	46	RED
24	14	11	47	RED
26	14	12	50	RED
30	15	12	54	RED
33	15	13	60	RED
40	17	15	69	RED
52	20	19	98	RED
82	26	28	132	RED
113	34	35	180	RED
141	45	47	220	RED
151	44	46	213	RED
124	31	32	127	RED
62	21	20	83	RED
43	17	14	65	RED
35	16	13	57	RED
30	15	12	52	RED
27	15	12	49	RED
26	15	11	49	RED
26	15	11	49	RED
27	14	12	51	RED
32	15	12	57	RED
38	16	14	64	RED
43	16	16	73	RED
57	20	20	92	RED
69	23	24	110	RED
90	30	31	159	RED
134	41	43	200	RED
142	41	42	195	RED
114	31	31	146	RED
69	23	20	93	RED
49	19	17	72	RED
38	17	14	61	RED
33	15	13	55	RED
29	15	12	51	RED
26	14	11	48	RED
25	14	11	47	RED
25	14	11	48	RED
27	14	12	51	RED
31	14	12	56	RED
36	15	14	63	RED
44	17	16	76	RED
57	21	20	101	RED
73	25	25	128	RED
100	30	31	153	RED
121	37	39	182	RED
132	38	39	184	RED
91	28	28	115	RED
53	19	16	77	RED
43	17	15	66	RED
36	15	13	59	RED
31	15	12	53	RED
29	15	12	51	RED
28	15	12	51	RED
30	15	12	54	RED
34	15	13	59	RED
39	16	14	67	RED
47	18	17	78	RED
56	20	19	89	RED
65	22	21	102	RED
75	26	25	119	RED
95	29	33	153	RED
149	43	46	224	RED
151	41	43	199	RED
115	31	31	147	RED
79	23	22	97	RED
54	19	17	78	RED
43	17	15	66	RED
36	16	13	57	RED
30	15	12	52	RED
28	15	12	51	RED
27	15	12	50	RED
27	15	12	51	RED
29	15	12	55	RED
34	16	14	61	RED
40	17	15	74	RED
53	19	18	86	RED
64	22	22	104	RED
88	28	30	139	RED
109	33	36	170	RED
140	43	45	211	RED
127	33	34	159	RED
80	23	22	103	RED
53	19	17	73	RED
39	17	14	62	RED
32	16	13	55	RED
27	15	12	51	RED
26	15	12	50	RED
27	15	12	51	RED
30	15	13	55	RED
34	16	14	64	RED
41	18	15	73	RED
49	19	18	81	RED
60	21	20	98	RED
76	25	26	121	RED
93	29	31	146	RED
125	37	39	194	RED
146	43	45	199	RED
109	29	29	136	RED
62	21	20	87	RED
48	18	17	72	RED
40	17	14	63	RED
34	16	13	58	RED
32	16	13	57	RED
33	16	13	58	RED
35	15	13	59	RED
35	15	13	59	RED
37	16	14	65	RED
46	18	15	74	RED
51	19	17	84	RED
69	23	22	119	RED
143	42	44	235	RED
186	59	63	316	RED
219	62	59	275	RED
105	31	32	122	RED
59	20	19	78	RED
41	17	14	63	RED
32	16	13	55	RED
30	16	12	54	RED
28	16	12	52	RED
28	16	12	52	RED
29	16	12	53	RED
32	16	13	58	RED
38	17	15	67	RED
48	19	18	89	RED
71	23	24	113	RED
91	28	28	140	RED
113	34	35	176	RED
150	47	50	231	RED
141	41	38	178	RED
96	29	26	124	RED
70	22	20	92	RED
54	19	17	78	RED
43	17	14	66	RED
34	16	13	58	RED
32	16	13	56	RED
32	16	13	57	RED
34	16	14	61	RED
46	18	17	78	RED
57	21	19	91	RED
77	24	26	126	RED
108	33	34	165	RED
123	38	39	209	RED
223	61	81	378	RED
379	134	144	790	RED
461	132	143	441	RED
131	37	27	129	RED
53	17	15	62	RED
34	16	12	55	RED
28	16	12	49	RED
24	15	11	48	RED
23	15	11	46	RED
22	15	11	46	RED
23	15	11	46	RED
25	15	11	49	RED
29	15	12	53	RED
35	16	13	66	RED
46	18	16	84	RED
75	23	23	128	RED
110	30	31	149	RED
86	23	23	110	RED
61	18	17	70	RED
35	15	12	52	RED
26	14	11	46	RED
23	15	11	45	RED
22	15	11	45	RED
22	15	11	45	RED
25	15	11	49	RED
30	15	12	58	RED
38	16	14	73	RED
66	21	23	112	RED
137	39	41	193	RED
